driver_id,vehicle_class,max_load_kg,vehicle_type,total_requests,accepted_requests,rating,status,last_break_hours,hazmat_capable,harmful_substance_capable
D1537,라보,550,라보,50,17,4.02,1,3.1,0,0
D1538,카고,12000,탑차,126,40,3.98,1,9.0,0,0
D1539,카고,25000,윙바디,189,63,4.31,1,6.6,0,0
D1540,카고,30000,냉장,171,147,4.96,1,8.4,0,0
D1541,카고,8000,냉장,95,81,4.35,1,4.2,0,0
D1542,라보,550,라보,154,122,4.34,1,1.9,0,0
D1543,카고,12000,탑차,50,25,4.06,0,10.8,1,1
D1544,카고,1000,카고,117,77,4.14,1,10.0,0,0
D1545,다마스,550,다마스,97,57,4.32,1,10.2,0,0
D1546,카고,5500,카고,114,56,4.72,1,3.2,0,0
D1547,라보,550,라보,142,119,3.83,1,10.2,0,0
D1548,카고,5500,탑차,98,49,4.46,1,4.6,0,0
D1549,다마스,550,다마스,133,49,3.96,1,10.1,0,0
D1550,다마스,550,다마스,69,35,3.92,1,5.8,0,0
D1551,카고,1000,냉장,89,51,4.1,1,6.6,0,0
D1552,카고,18000,냉장,51,44,4.21,1,10.5,0,0
D1553,카고,3500,탑차,60,29,4.53,1,8.4,0,0
D1554,카고,2500,탑차,193,169,4.94,1,3.9,1,0
D1555,카고,1000,윙바디,131,111,4.78,1,3.7,1,0
D1556,카고,18000,윙바디,175,125,4.36,1,7.3,0,0
D1557,카고,5500,탑차,135,112,4.62,1,0.9,0,0
D1558,카고,1400,냉동,180,91,4.95,1,3.7,0,0
D1559,카고,5500,카고,78,74,4.24,1,8.3,0,1
D1560,카고,3500,카고,146,129,3.9,1,5.0,0,0
D1561,카고,18000,냉장,160,131,4.79,1,4.9,0,0
D1562,카고,25000,윙바디,99,45,3.86,1,11.0,0,1
D1563,카고,1000,탑차,105,93,4.03,1,3.4,0,0
D1564,카고,1000,탑차,52,35,4.49,1,5.6,0,0
D1565,카고,18000,카고,117,100,4.99,1,10.0,1,0
D1566,카고,1400,카고,155,75,4.5,0,4.6,0,0
D1567,카고,3500,냉동,52,51,3.65,1,3.9,0,0
D1568,카고,2500,탑차,176,60,4.79,1,9.0,0,0
D1569,카고,12000,냉장,144,132,4.48,1,1.2,0,0
D1570,카고,3500,탑차,78,74,4.3,1,7.7,0,1
D1571,카고,3500,냉동,102,52,3.93,1,7.0,0,0
D1572,카고,3500,탑차,177,115,4.1,1,6.6,0,0
D1573,카고,18000,카고,145,105,3.98,1,0.8,0,0
D1574,카고,30000,냉장,93,27,3.92,0,2.4,0,0
D1575,카고,1400,탑차,147,127,3.68,1,4.5,1,1
D1576,라보,550,라보,166,75,4.59,1,2.2,0,0
D1577,카고,30000,냉장,84,78,4.77,1,6.4,0,0
D1578,카고,8000,탑차,103,80,4.2,1,0.7,0,1
D1579,카고,8000,냉장,122,65,4.63,1,8.9,0,0
D1580,카고,25000,카고,186,92,4.91,1,9.7,0,0
D1581,카고,1400,카고,179,176,4.24,1,6.8,0,0
D1582,카고,8000,카고,184,93,4.4,1,10.0,0,0
D1583,카고,8000,탑차,77,70,3.88,1,1.6,0,0
D1584,카고,5500,윙바디,127,89,4.49,1,7.3,0,0
D1585,카고,2500,카고,138,60,4.36,1,7.7,0,0
D1586,카고,12000,카고,75,53,3.81,1,7.9,1,0
D1587,카고,18000,탑차,67,41,4.51,1,5.2,0,0
D1588,카고,3500,탑차,111,110,4.13,1,5.1,1,0
D1589,카고,5500,윙바디,54,33,3.91,1,4.1,0,0
D1590,카고,1400,탑차,163,160,4.08,1,4.9,0,0
D1591,카고,5500,카고,100,67,4.91,1,1.2,1,0
D1592,카고,25000,탑차,118,93,4.11,1,4.1,0,1
D1593,카고,25000,카고,128,118,4.46,1,10.8,0,0
D1594,카고,8000,탑차,86,79,4.1,1,4.1,0,0
D1595,카고,12000,냉동,197,115,4.56,0,4.7,0,0
D1596,라보,550,라보,174,116,4.81,1,2.0,0,0
D1597,라보,550,라보,69,30,4.5,1,5.6,0,0
D1598,카고,18000,탑차,93,34,4.12,1,6.5,0,0
D1599,다마스,550,다마스,164,88,3.55,1,6.4,0,0
D1600,카고,5500,탑차,91,53,4.6,1,3.1,1,0
D1601,카고,12000,카고,97,37,4.43,1,10.8,0,0
D1602,카고,1400,냉동,153,55,4.5,0,10.9,0,0
D1603,카고,12000,냉장,71,39,4.12,0,4.8,0,0
D1604,카고,2500,카고,195,193,3.92,1,3.8,0,1
D1605,카고,8000,냉동,133,46,4.89,1,2.0,0,0
D1606,카고,1400,카고,141,132,4.24,1,3.5,0,0
D1607,카고,3500,탑차,83,27,4.08,0,9.2,1,0
D1608,카고,18000,탑차,183,122,4.04,1,11.6,0,0
D1609,카고,1400,카고,108,57,3.76,1,8.5,0,0
D1610,카고,30000,냉장,175,164,4.24,1,7.4,0,0
D1611,카고,8000,윙바디,197,114,3.77,1,6.5,0,0
D1612,카고,2500,윙바디,132,72,3.86,1,0.8,0,0
D1613,카고,2500,탑차,135,126,4.1,1,10.0,0,0
D1614,카고,1000,냉동,132,109,4.21,1,6.3,0,0
D1615,카고,3500,카고,78,77,3.59,1,10.3,0,0
D1616,다마스,550,다마스,197,88,3.88,1,3.9,0,0
D1617,카고,12000,카고,159,157,4.41,0,6.8,1,0
D1618,카고,1000,윙바디,128,92,4.55,1,10.0,0,0
D1619,카고,5500,카고,195,82,4.15,1,8.2,0,1
D1620,카고,18000,탑차,56,47,4.14,1,2.1,1,0
D1621,카고,30000,카고,119,100,3.76,1,9.9,0,0
D1622,카고,12000,윙바디,126,81,3.99,1,7.2,0,0
D1623,카고,30000,탑차,160,77,4.54,1,7.2,0,0
D1624,카고,1400,냉동,155,71,3.6,1,10.7,0,0
D1625,카고,18000,탑차,85,52,4.48,1,8.2,0,0
D1626,카고,1000,탑차,176,136,3.57,1,9.2,0,1
D1627,카고,25000,냉동,193,188,4.22,1,4.7,0,0
D1628,카고,1000,냉장,194,147,4.02,0,2.6,0,0
D1629,다마스,550,다마스,198,147,4.83,0,4.2,0,0
D1630,카고,12000,카고,184,144,4.63,1,9.8,0,0
D1631,카고,8000,윙바디,67,29,4.94,1,2.3,1,0
D1632,카고,25000,윙바디,153,107,4.24,1,1.6,0,0
D1633,카고,1400,탑차,108,35,4.43,1,2.7,0,1
D1634,카고,1000,냉동,182,170,4.28,1,2.5,0,0
D1635,카고,1000,윙바디,99,84,4.35,1,7.1,0,0
D1636,카고,30000,카고,53,37,3.99,1,6.7,0,0
D1637,카고,5500,카고,170,153,3.58,1,7.5,0,1
D1638,카고,25000,카고,180,130,3.93,1,4.9,1,0
D1639,카고,25000,냉동,108,79,3.71,1,8.1,0,0
D1640,카고,18000,탑차,65,44,3.97,1,8.6,0,1
D1641,카고,25000,탑차,106,35,3.87,1,6.6,0,0
D1642,카고,1400,냉동,192,155,3.64,1,12.0,0,0
D1643,카고,3500,카고,154,151,4.7,1,11.7,1,0
D1644,카고,3500,카고,151,147,4.13,1,2.3,0,0
D1645,카고,8000,카고,81,79,3.88,1,6.9,0,0
D1646,라보,550,라보,189,66,4.88,1,3.1,0,0
D1647,카고,8000,윙바디,143,115,4.99,1,4.8,0,0
D1648,카고,2500,탑차,106,42,4.53,1,8.8,0,1
D1649,카고,2500,냉장,179,101,3.88,1,10.0,0,0
D1650,카고,3500,냉장,164,66,4.85,1,5.4,0,0
D1651,라보,550,라보,58,34,3.53,1,0.8,0,0
D1652,카고,30000,카고,178,120,4.08,0,1.7,0,1
D1653,카고,1000,카고,70,46,4.23,1,11.0,0,0
D1654,카고,1400,윙바디,91,31,3.93,1,8.8,0,0
D1655,다마스,550,다마스,52,41,4.57,1,11.3,0,0
D1656,카고,18000,냉동,51,17,3.72,1,8.2,0,0
D1657,카고,2500,윙바디,133,79,4.21,1,1.3,0,0
D1658,다마스,550,다마스,136,68,4.34,1,11.3,0,0
D1659,카고,25000,탑차,66,38,4.16,1,9.2,0,0
D1660,카고,1000,탑차,133,92,3.6,1,11.4,0,0
D1661,라보,550,라보,160,136,4.19,1,7.5,0,0
D1662,카고,5500,카고,78,65,4.22,1,8.8,0,0
D1663,카고,1400,카고,115,46,4.08,1,9.8,0,0
D1664,카고,1400,카고,185,109,4.2,1,7.3,0,0
D1665,카고,3500,카고,167,97,4.62,1,10.8,0,0
D1666,다마스,550,다마스,192,156,4.12,1,9.2,0,0
D1667,카고,2500,탑차,173,92,3.73,0,10.0,0,1
D1668,다마스,550,다마스,53,39,4.69,1,9.0,0,0
D1669,카고,5500,냉장,70,38,3.74,1,4.7,0,0
D1670,카고,25000,냉장,58,27,4.33,1,6.8,0,0
D1671,카고,1000,윙바디,75,27,3.62,1,2.6,0,0
D1672,카고,25000,카고,71,61,4.36,1,8.5,0,1
D1673,카고,2500,윙바디,88,68,4.75,1,4.3,0,0
D1674,카고,8000,탑차,119,97,4.9,1,11.7,0,0
D1675,카고,30000,탑차,92,30,4.0,1,9.8,0,0
D1676,카고,30000,카고,187,147,4.91,0,1.2,1,0
D1677,카고,5500,카고,183,173,4.67,1,9.4,0,0
D1678,카고,30000,탑차,90,60,3.64,1,3.6,0,0
D1679,카고,5500,윙바디,174,69,4.4,1,1.4,1,1
D1680,카고,8000,카고,174,73,3.56,1,1.5,0,1
D1681,카고,8000,카고,152,109,3.55,1,4.2,1,1
D1682,카고,8000,카고,170,113,4.54,1,3.3,0,0
D1683,카고,30000,카고,94,69,4.77,1,5.6,0,0
D1684,카고,30000,탑차,132,44,4.21,1,6.4,1,0
D1685,카고,1400,카고,53,52,4.59,1,6.2,0,0
D1686,카고,12000,탑차,79,48,4.34,1,9.8,0,0
D1687,카고,25000,탑차,121,107,4.11,1,8.0,0,1
D1688,카고,8000,카고,168,73,3.85,1,4.6,1,0
D1689,카고,5500,탑차,93,61,4.63,1,9.0,0,0
D1690,카고,18000,탑차,166,61,3.83,1,6.8,0,0
D1691,카고,1000,냉동,119,47,5.0,1,9.5,0,0
D1692,카고,18000,카고,121,46,4.38,1,10.8,0,0
D1693,카고,3500,윙바디,183,89,4.7,0,9.0,0,1
D1694,카고,1000,냉동,164,150,3.74,1,6.2,0,0
D1695,카고,1400,카고,169,158,3.69,1,8.1,0,1
D1696,카고,18000,냉장,174,111,3.63,1,4.3,0,0
D1697,카고,18000,탑차,180,158,4.74,1,3.2,0,0
D1698,카고,12000,카고,59,46,3.89,1,8.5,0,0
D1699,카고,1000,탑차,146,133,3.89,1,11.0,0,0
D1700,라보,550,라보,131,107,4.68,1,9.9,0,0
D1701,카고,25000,탑차,112,101,4.85,1,2.0,1,0
D1702,카고,25000,탑차,199,64,4.98,1,4.1,0,0
D1703,카고,30000,윙바디,163,139,4.14,1,8.1,0,0
D1704,카고,1400,카고,65,39,3.6,1,3.8,0,0
D1705,카고,1000,윙바디,72,41,4.21,1,11.9,0,0
D1706,카고,1400,윙바디,110,73,4.24,1,9.7,0,0
D1707,카고,1400,카고,129,79,4.72,1,2.1,0,0
D1708,카고,18000,윙바디,122,117,4.15,1,9.7,1,1
D1709,카고,18000,냉동,123,52,4.97,0,1.4,0,0
D1710,카고,8000,카고,158,69,4.84,1,0.9,0,0
D1711,카고,18000,냉장,85,45,3.54,1,4.1,0,0
D1712,라보,550,라보,156,47,4.24,1,10.5,0,0
D1713,카고,8000,탑차,136,40,4.2,1,3.2,0,0
D1714,카고,18000,카고,128,123,4.41,1,11.8,1,0
D1715,카고,18000,카고,62,53,3.77,1,0.7,0,0
D1716,카고,5500,탑차,95,40,4.75,1,1.7,0,1
D1717,카고,12000,탑차,190,113,4.81,1,9.5,1,0
D1718,카고,18000,탑차,147,128,4.24,1,6.9,0,0
D1719,카고,1400,탑차,140,98,4.11,1,4.9,0,0
D1720,카고,18000,윙바디,80,68,4.91,1,7.7,0,0
D1721,다마스,550,다마스,62,59,3.55,1,9.2,0,0
D1722,카고,2500,윙바디,96,93,4.61,1,3.2,1,0
D1723,카고,30000,탑차,128,124,4.76,1,2.1,0,0
D1724,카고,8000,카고,135,96,3.81,1,9.1,0,0
D1725,카고,8000,탑차,112,81,3.65,1,9.3,0,0
D1726,카고,5500,탑차,69,60,4.66,1,1.2,0,0
D1727,카고,5500,탑차,99,92,3.6,1,0.9,1,0
D1728,카고,18000,카고,179,107,4.12,1,3.9,0,0
D1729,카고,12000,윙바디,82,29,4.55,0,2.4,1,0
D1730,카고,12000,윙바디,145,68,4.64,1,1.8,1,0
D1731,카고,5500,탑차,97,56,4.97,1,6.9,0,0
D1732,카고,18000,윙바디,93,83,3.96,1,11.8,0,0
D1733,카고,5500,카고,72,70,4.93,1,4.9,0,0
D1734,카고,2500,윙바디,95,55,3.95,1,5.0,0,0
D1735,다마스,550,다마스,90,47,4.7,0,10.6,0,0
D1736,다마스,550,다마스,168,111,3.94,1,6.2,0,0
D1737,카고,1400,카고,91,52,4.09,1,10.9,0,0
D1738,카고,25000,카고,123,98,4.92,1,8.9,0,1
D1739,카고,8000,냉동,106,75,4.92,0,2.6,0,0
D1740,카고,1400,윙바디,153,147,4.16,1,2.1,0,0
D1741,카고,5500,탑차,95,84,3.9,1,5.0,0,0
D1742,카고,30000,냉동,69,42,4.48,1,10.4,0,0
D1743,카고,1000,냉동,93,49,3.97,1,5.2,0,0
D1744,카고,2500,카고,56,49,4.74,1,2.8,0,0
D1745,카고,3500,카고,187,180,4.67,1,10.4,1,0
D1746,카고,18000,냉동,129,57,3.64,1,11.8,0,0
D1747,카고,8000,냉동,88,34,4.87,1,1.5,0,0
D1748,카고,12000,윙바디,178,98,4.29,1,11.4,0,0
D1749,카고,18000,윙바디,76,35,4.84,1,9.9,0,0
D1750,라보,550,라보,58,44,4.56,1,10.7,0,0
D1751,카고,5500,탑차,91,59,3.59,1,2.9,0,0
D1752,카고,25000,냉동,54,32,4.99,1,9.6,0,0
D1753,카고,2500,탑차,150,56,3.77,1,2.8,1,0
D1754,카고,12000,카고,125,53,4.2,1,11.8,0,0
D1755,다마스,550,다마스,132,44,4.45,0,1.7,0,0
D1756,카고,3500,냉장,80,67,4.84,1,10.4,0,0
D1757,카고,1400,카고,128,105,4.95,0,9.2,0,0
D1758,다마스,550,다마스,121,40,4.21,1,6.0,0,0
D1759,카고,2500,탑차,199,135,4.32,1,2.6,0,0
D1760,카고,3500,냉동,195,177,4.7,0,4.0,0,0
D1761,라보,550,라보,141,100,4.73,1,2.5,0,0
D1762,라보,550,라보,63,27,4.77,1,9.8,0,0
D1763,라보,550,라보,142,96,4.13,1,9.9,0,0
D1764,카고,30000,냉동,191,71,4.11,1,4.8,0,0
D1765,카고,1000,카고,183,144,4.45,1,1.6,0,0
D1766,카고,8000,윙바디,98,84,3.51,1,6.4,1,1
D1767,카고,25000,탑차,162,52,4.79,1,4.7,0,0
D1768,카고,3500,탑차,94,45,4.05,0,2.6,0,0
D1769,라보,550,라보,185,70,3.69,1,1.3,0,0
D1770,카고,1400,카고,120,67,4.13,1,2.6,0,0
D1771,카고,8000,탑차,178,109,4.53,1,11.2,0,0
D1772,카고,8000,탑차,119,82,3.92,0,6.1,0,0
D1773,카고,2500,윙바디,150,140,4.22,1,5.2,0,0
D1774,카고,3500,냉장,86,77,3.8,1,4.8,0,0
D1775,카고,12000,윙바디,164,116,3.94,1,2.0,0,1
D1776,카고,18000,냉장,159,63,4.02,1,10.6,0,0
D1777,카고,1400,윙바디,147,50,3.65,1,2.8,0,0
D1778,카고,5500,냉장,82,65,3.6,1,5.1,0,0
D1779,카고,3500,탑차,168,97,4.43,1,1.9,0,0
D1780,카고,2500,탑차,172,137,4.17,1,11.4,0,0
D1781,카고,1400,탑차,169,161,4.14,1,9.9,0,1
D1782,카고,8000,윙바디,187,168,4.17,1,2.5,1,0
D1783,카고,30000,탑차,151,148,4.14,1,0.6,0,1
D1784,카고,3500,윙바디,117,116,4.34,1,11.5,0,0
D1785,라보,550,라보,84,35,4.35,1,1.1,0,0
D1786,카고,25000,윙바디,105,36,4.12,1,8.1,0,0
D1787,카고,1400,냉동,160,60,4.41,1,6.4,0,0
D1788,카고,1000,탑차,118,62,3.81,1,1.8,0,0
D1789,다마스,550,다마스,160,70,4.73,1,6.1,0,0
D1790,다마스,550,다마스,97,36,4.77,1,6.9,0,0
D1791,카고,1000,카고,167,111,4.56,1,7.9,0,0
D1792,카고,30000,탑차,153,53,3.95,1,1.7,1,0
D1793,카고,25000,탑차,111,60,3.66,1,6.3,0,0
D1794,카고,3500,윙바디,93,72,3.83,0,8.1,0,0
D1795,라보,550,라보,173,129,3.86,1,2.7,0,0
D1796,카고,1400,탑차,109,92,4.85,0,6.2,0,0
D1797,카고,1400,윙바디,142,139,4.72,1,6.9,0,1
D1798,카고,25000,냉장,149,64,4.52,0,4.6,0,0
D1799,카고,12000,냉장,153,74,4.18,1,3.9,0,0
D1800,카고,18000,카고,91,77,4.83,1,5.8,0,0
D1801,라보,550,라보,175,101,4.38,1,1.0,0,0
D1802,카고,18000,탑차,188,72,3.85,1,11.6,0,0
D1803,다마스,550,다마스,82,54,4.6,1,5.9,0,0
D1804,카고,18000,탑차,120,81,4.42,1,4.5,1,0
D1805,카고,25000,카고,141,80,3.63,1,4.6,1,0
D1806,카고,25000,카고,158,123,4.6,1,7.8,0,0
D1807,카고,30000,윙바디,160,116,3.58,1,5.2,0,0
D1808,카고,1000,냉동,191,72,4.63,1,10.3,0,0
D1809,카고,12000,카고,157,129,4.48,1,8.2,0,0
D1810,다마스,550,다마스,199,154,4.24,1,7.7,0,0
D1811,카고,18000,탑차,197,94,4.8,0,2.9,0,1
D1812,카고,1400,카고,153,151,3.64,1,6.4,1,0
D1813,카고,3500,냉동,150,143,4.57,1,7.9,0,0
D1814,라보,550,라보,188,169,4.4,1,7.6,0,0
D1815,카고,12000,냉장,96,50,4.87,1,1.2,0,0
D1816,카고,8000,카고,184,144,4.68,1,9.9,1,0
D1817,라보,550,라보,89,42,4.98,1,6.7,0,0
D1818,카고,2500,냉장,109,87,4.3,1,2.0,0,0
D1819,카고,8000,냉장,134,57,3.93,1,4.2,0,0
D1820,다마스,550,다마스,160,61,3.55,1,4.5,0,0
D1821,카고,1400,윙바디,183,126,3.84,1,4.8,0,0
D1822,카고,12000,카고,69,30,3.55,1,4.4,0,1
D1823,카고,1400,카고,143,82,4.37,1,3.2,0,0
D1824,카고,18000,냉장,149,48,4.03,0,4.6,0,0
D1825,카고,5500,윙바디,175,61,3.82,0,4.1,0,0
D1826,카고,5500,냉장,55,39,4.82,1,7.3,0,0
D1827,카고,8000,카고,174,134,4.86,1,11.5,1,0
D1828,카고,18000,윙바디,114,78,4.13,1,9.1,0,0
D1829,카고,30000,카고,119,45,4.98,1,7.8,0,0
D1830,다마스,550,다마스,142,47,3.61,0,6.4,0,0
D1831,카고,8000,카고,189,68,4.48,1,11.2,0,0
D1832,라보,550,라보,75,25,3.64,1,8.5,0,0
D1833,카고,1400,윙바디,92,31,3.72,1,4.3,0,0
D1834,카고,30000,탑차,137,56,4.68,1,6.2,0,0
D1835,카고,3500,카고,173,78,3.99,1,8.1,1,1
D1836,카고,30000,윙바디,170,109,3.83,1,10.6,1,0
D1837,카고,25000,카고,97,91,4.37,1,5.0,0,0
D1838,카고,3500,윙바디,110,62,3.62,1,1.3,0,0
D1839,카고,12000,카고,64,62,4.01,1,11.2,0,0
D1840,카고,1400,카고,103,52,3.81,1,5.4,0,0
D1841,다마스,550,다마스,199,163,4.16,1,1.5,0,0
D1842,카고,30000,카고,114,113,4.48,1,7.1,0,1
D1843,라보,550,라보,99,87,4.81,0,2.2,0,0
D1844,라보,550,라보,92,50,3.85,1,4.3,0,0
D1845,카고,18000,윙바디,171,78,3.75,1,4.1,0,1
D1846,카고,8000,카고,194,141,4.26,1,5.5,0,0
D1847,카고,18000,카고,78,66,3.62,1,11.4,1,0
D1848,카고,8000,냉장,125,94,4.28,1,5.2,0,0
D1849,카고,30000,냉장,173,111,4.66,1,5.9,0,0
D1850,카고,8000,탑차,191,171,4.34,0,5.3,0,0
D1851,카고,1000,카고,193,162,3.71,1,2.5,1,0
D1852,카고,30000,카고,149,111,4.46,1,1.4,0,1
D1853,카고,1000,탑차,174,104,4.28,1,11.3,0,0
D1854,카고,8000,탑차,166,58,4.07,1,4.5,1,0
D1855,라보,550,라보,122,36,3.59,1,11.1,0,0
D1856,카고,25000,윙바디,55,27,3.99,1,1.7,0,1
D1857,카고,18000,탑차,198,152,4.98,1,2.3,0,0
D1858,카고,30000,카고,102,64,3.52,1,1.4,0,0
D1859,카고,3500,탑차,147,145,3.87,0,5.7,0,0
D1860,카고,30000,탑차,81,65,3.78,1,10.3,1,0
D1861,라보,550,라보,70,51,4.78,1,11.5,0,0
D1862,카고,12000,카고,197,120,4.82,1,11.6,0,0
D1863,카고,30000,냉장,74,57,4.59,1,7.6,0,0
D1864,다마스,550,다마스,148,51,4.72,1,3.3,0,0
D1865,카고,30000,카고,125,95,4.06,1,9.6,0,0
D1866,다마스,550,다마스,182,103,4.49,1,3.1,0,0
D1867,카고,1400,윙바디,88,74,4.47,1,5.3,1,0
D1868,다마스,550,다마스,184,122,4.16,1,9.3,0,0
D1869,카고,25000,냉동,199,97,3.7,0,2.0,0,0
D1870,카고,8000,냉동,121,60,4.6,1,9.4,0,0
D1871,라보,550,라보,147,61,3.96,1,3.5,0,0
D1872,카고,25000,카고,84,65,4.05,1,9.9,0,1
D1873,카고,18000,냉동,149,87,4.59,1,2.1,0,0
D1874,카고,2500,윙바디,101,77,4.9,1,4.2,1,0
D1875,카고,1400,윙바디,99,44,4.31,1,10.6,1,0
D1876,카고,30000,냉장,154,151,4.4,1,10.7,0,0
D1877,카고,30000,냉동,157,119,4.26,1,1.8,0,0
D1878,카고,3500,탑차,157,141,4.39,1,3.8,0,0
D1879,카고,8000,탑차,116,54,4.33,1,4.8,1,0
D1880,카고,5500,냉동,121,91,4.99,1,9.3,0,0
D1881,카고,18000,카고,188,63,3.8,1,2.3,0,0
D1882,카고,1000,카고,149,69,4.11,1,4.1,0,0
D1883,다마스,550,다마스,192,73,4.19,1,8.6,0,0
D1884,카고,8000,탑차,177,90,4.94,1,3.0,0,1
D1885,카고,18000,카고,63,36,4.58,1,6.7,0,0
D1886,카고,2500,카고,61,44,3.85,1,2.1,1,0
D1887,카고,8000,탑차,59,42,4.29,1,3.8,1,1
D1888,카고,25000,냉장,178,81,4.13,1,9.2,0,0
D1889,카고,18000,카고,140,68,4.33,1,2.1,0,0
D1890,라보,550,라보,116,101,4.5,1,7.5,0,0
D1891,카고,25000,탑차,97,50,4.58,1,8.8,0,0
D1892,카고,12000,윙바디,145,115,4.38,1,7.4,1,0
D1893,카고,1000,탑차,62,20,4.9,1,3.7,0,0
D1894,카고,3500,냉장,116,98,4.6,1,4.2,0,0
D1895,카고,1000,카고,181,117,3.56,1,10.5,1,0
D1896,카고,8000,카고,198,189,3.54,1,9.2,0,0
D1897,카고,25000,윙바디,107,57,4.04,1,3.5,0,0
D1898,카고,3500,카고,151,89,4.47,1,2.4,0,0
D1899,카고,18000,윙바디,83,24,4.44,1,0.7,0,0
D1900,카고,18000,탑차,188,107,3.95,1,11.3,0,1
D1901,카고,25000,윙바디,77,40,4.62,1,4.8,0,1
D1902,카고,5500,탑차,187,125,4.28,1,9.3,0,0
D1903,카고,12000,윙바디,162,130,3.87,1,3.3,1,0
D1904,카고,8000,윙바디,81,70,4.32,1,1.6,0,0
D1905,다마스,550,다마스,156,133,4.03,1,7.8,0,0
D1906,다마스,550,다마스,179,176,4.92,1,11.2,0,0
D1907,카고,30000,카고,196,173,4.55,1,4.1,0,0
D1908,라보,550,라보,151,142,4.45,1,1.7,0,0
D1909,카고,2500,탑차,124,114,4.43,1,10.9,0,0
D1910,다마스,550,다마스,116,88,3.77,1,7.9,0,0
D1911,카고,18000,탑차,67,25,4.27,1,6.3,0,0
D1912,다마스,550,다마스,123,44,3.72,1,10.7,0,0
D1913,카고,1000,탑차,182,65,4.8,1,3.5,0,0
D1914,다마스,550,다마스,164,52,4.51,1,0.9,0,0
D1915,카고,30000,냉동,135,112,4.4,1,5.5,0,0
D1916,카고,1000,윙바디,52,48,4.79,0,11.6,0,0
D1917,카고,1000,카고,60,55,4.39,1,4.6,0,0
D1918,다마스,550,다마스,189,110,3.77,1,1.8,0,0
D1919,카고,2500,냉동,151,86,4.55,1,2.3,0,0
D1920,카고,3500,탑차,179,158,3.52,1,5.4,1,0
D1921,카고,5500,윙바디,179,66,3.69,1,5.8,1,1
D1922,다마스,550,다마스,137,52,4.63,1,2.7,0,0
D1923,카고,2500,냉장,101,62,4.66,1,1.5,0,0
D1924,라보,550,라보,72,67,4.75,1,9.5,0,0
D1925,카고,1400,탑차,68,31,3.74,1,4.2,0,0
D1926,카고,2500,냉동,60,37,4.37,1,4.0,0,0
D1927,카고,3500,윙바디,115,76,4.02,1,9.8,1,0
D1928,카고,8000,탑차,114,78,3.93,1,4.1,0,1
D1929,카고,12000,탑차,73,66,3.56,1,0.6,0,0
D1930,카고,12000,카고,54,27,4.33,1,6.1,0,0
D1931,카고,18000,카고,187,66,4.97,1,0.7,0,0
D1932,카고,3500,카고,53,22,4.04,1,8.2,1,0
D1933,카고,12000,카고,168,155,4.9,1,11.3,0,0
D1934,카고,30000,탑차,191,67,4.16,1,7.9,0,1
D1935,카고,1400,탑차,130,87,4.25,1,9.8,0,0
D1936,카고,30000,카고,199,125,3.74,1,6.0,0,0
D1937,카고,8000,탑차,133,69,3.89,1,3.9,0,0
D1938,카고,8000,카고,120,71,3.95,1,5.3,0,0
D1939,카고,1000,윙바디,89,54,4.93,1,0.6,0,0
D1940,카고,2500,탑차,61,24,4.61,1,5.0,0,0
D1941,다마스,550,다마스,101,87,3.96,1,1.0,0,0
D1942,카고,2500,탑차,52,15,4.89,1,8.4,0,0
D1943,라보,550,라보,68,58,4.17,1,2.6,0,0
D1944,카고,12000,냉동,119,52,4.71,0,7.7,0,0
D1945,카고,5500,윙바디,71,39,3.67,1,4.8,1,0
D1946,카고,2500,윙바디,57,53,4.86,1,1.9,0,0
D1947,카고,8000,탑차,73,33,4.37,1,1.1,1,0
D1948,카고,30000,냉장,177,161,4.43,1,9.1,0,0
D1949,카고,1000,탑차,128,92,4.3,1,1.9,1,0
D1950,라보,550,라보,107,87,4.36,1,4.9,0,0
D1951,카고,12000,카고,156,131,4.11,1,8.9,0,0
D1952,카고,2500,카고,74,56,4.07,1,5.6,0,0
D1953,라보,550,라보,96,84,3.66,1,2.9,0,0
D1954,라보,550,라보,52,46,4.25,1,4.7,0,0
D1955,카고,1000,탑차,150,71,4.81,0,10.7,0,1
D1956,카고,8000,윙바디,183,80,4.25,1,6.1,0,0
D1957,카고,8000,카고,98,82,4.77,1,2.6,0,0
D1958,카고,25000,탑차,166,93,4.72,1,2.2,0,0
D1959,카고,5500,냉동,99,48,3.84,1,5.7,0,0
D1960,카고,3500,윙바디,197,116,3.67,1,5.3,0,1
D1961,카고,8000,카고,137,90,4.45,1,2.2,0,0
D1962,카고,30000,탑차,85,59,3.55,1,2.8,0,0
D1963,카고,12000,윙바디,160,131,4.19,1,6.0,1,0
D1964,카고,5500,탑차,185,55,4.34,1,9.5,0,1
D1965,카고,12000,냉장,85,36,4.48,1,11.5,0,0
D1966,카고,3500,카고,176,158,3.57,1,4.2,0,1
D1967,다마스,550,다마스,191,161,3.57,1,0.9,0,0
D1968,카고,30000,카고,116,43,4.83,1,11.7,0,1
D1969,카고,1000,탑차,97,42,4.73,1,7.9,0,0
D1970,카고,8000,카고,162,98,3.69,1,4.4,0,0
D1971,카고,12000,냉장,142,82,4.57,1,6.4,0,0
D1972,카고,5500,윙바디,149,65,3.53,1,8.7,0,0
D1973,카고,1000,윙바디,143,71,3.63,1,11.3,0,1
D1974,카고,1000,탑차,156,144,4.05,1,7.4,0,0
